시군구,시장명,점포명,점포(ID),분류,소재지도로명주소,소재지지번주소,위도,경도,전화번호,홈페이지,배달서비스,취급품목,주력상품,비고,데이터기준일자
서구,양동산업용품시장,대한상사,1866,도소매,광주광역시 서구 천변좌로 284,광주광역시 서구 양동 61-5,35.15151317,126.9062287,062-365-6534,,N,도소매,주방용품,,44449
서구,양동산업용품시장,전일톱공구,1867,도소매,광주광역시 서구 천변좌로 284,광주광역시 서구 양동 61-5,35.15152413,126.9062052,062-364-6372,,N,도소매,농구용품,,44449
서구,양동산업용품시장,형광계양전동공구,1868,도소매,광주광역시 서구 천변좌로 284,광주광역시 서구 양동 61-5,35.15151975,126.9061918,062-369-5987,,N,도소매,기계공구,,44449
서구,양동산업용품시장,광주전기,1869,도소매,광주광역시 서구 천변좌로 284,광주광역시 서구 양동 61-5,35.15150439,126.9061851,062-524-8507,,N,도소매,"송전, 배전업",,44449
서구,양동산업용품시장,구일전기,1870,도소매,광주광역시 서구 천변좌로 286,광주광역시 서구 양동 60-16,35.15148255,126.9064516,062-362-9204,,N,도소매,모터,,44449
서구,양동산업용품시장,광주테이프,1871,도소매,광주광역시 서구 천변좌로 288,광주광역시 서구 양동 60-9,35.15142463,126.9065028,062-369-4823,,N,도소매,종합용품,,44449
서구,양동산업용품시장,유일상사,1872,도소매,광주광역시 서구 독립로 204,광주광역시 서구 양동 113-1,35.15074719,126.9069656,062-363-2420,,N,도소매,산업용기계,,44449
서구,양동산업용품시장,광남철물공구,1873,도소매,광주광역시 서구 독립로 208,광주광역시 서구 양동 113-4,35.1509573,126.9069597,062-366-0909,,N,도소매,철물,,44449
서구,양동산업용품시장,계양전동공구,1874,도소매,광주광역시 서구 천변좌로 294,광주광역시 서구 양동 113-5,35.15082008,126.9070345,062-369-4111,,N,도소매,기계공구,,44449
서구,양동산업용품시장,한일자동펌프,1875,도소매,광주광역시 서구 천변좌로 294-1,광주광역시 서구 양동 113-13,35.15088,126.9071042,062-364-8285,,N,도소매,펌프,,44449
서구,양동산업용품시장,윌로펌프,1876,도소매,광주광역시 서구 천변좌로 296,광주광역시 서구 양동 113-8,35.15085207,126.907161,062-361-6673,,N,도소매,펌프,,44449
서구,양동산업용품시장,천마종합공구,1877,도소매,광주광역시 서구 독립로200번길 14,광주광역시 서구 양동 92-2,35.14957205,126.9072181,062-369-7701,,N,도소매,철물,,44449
서구,양동산업용품시장,한일펌프,1878,도소매,광주광역시 서구 독립로200번길 ,광주광역시 서구 양동 92,35.14957173,126.9072189,,,N,도소매,펌프,,44449
서구,양동산업용품시장,세흥톱엔진,1879,도소매,광주광역시 서구 천변좌로296-1,광주광역시 서구 양동 113-9,35.15078826,126.9072078,062-363-1533,,N,도소매,예초기,,44449
서구,양동산업용품시장,광일철물,1900,도소매,광주광역시 서구 천변좌로 296-1,광주광역시 서구 양동 113-9,35.14999186,126.9057661,062-362-4686,,N,도소매,철물점,,44453
서구,양동산업용품시장,신세계공구,1901,도소매,광주광역시 서구 천변좌로 298,광주광역시 서구 양동 119-1,35.15069215,126.9073334,062-369-0593,,N,도소매,공구상사,,44453
서구,양동산업용품시장,남양전기,1902,도소매,광주광역시 서구 독립로 204,광주광역시 서구 양동 113-1,35.15073104,126.9069545,062-654-6773,,N,도소매,전기,,44453
서구,양동산업용품시장,세기상사,1903,도소매,광주광역시 서구 독립로 202,광주광역시 서구 양동 108-7,35.1505474,126.9066101,062-368-1144,,N,도소매,보일러,,44453
서구,양동산업용품시장,형제닥트자재총판,1904,도소매,광주광역시 서구 독립로 202,광주광역시 서구 양동 108-7,35.15054521,126.9066068,,,N,도소매,주방후드 제작,,44453
서구,양동산업용품시장,한일자동펌프,1905,도소매,광주광역시 서구 독립로 181,광주광역시 서구 양동 47-30,35.14950653,126.9046431,062-366-0757,,N,도소매,모터.펌프,,44453
